TransactionAmount,RecipientCommitteeParty,DonorCity,DonorState,DonorZipCode,ID,
2700,Democratic,WINCHESTER,MA,1890,25017,
2700,Democratic,WINCHESTER,MA,1890,25017,
943,Democratic,WINCHESTER,MA,1890,25017,
2700,Democratic,WINCHESTER,MA,1890,25017,
500,Democratic,WINCHESTER,MA,1890,25017,
1500,Democratic,WINCHESTER,MA,1890,25017,
-500,Democratic,WINCHESTER,MA,1890,25017,
2700,Democratic,WINCHESTER,MA,1890,25017,
2200,Democratic,WINCHESTER,MA,1890,25017,
500,Democratic,WINCHESTER,MA,1890,25017,
500,Democratic,WINCHESTER,MA,1890,25017,
2700,Democratic,WINCHESTER,MA,1890,25017,
2700,Democratic,WINCHESTER,MA,1890,25017,
-500,Democratic,WINCHESTER,MA,1890,25017,
1000,Democratic,NEWBURY,MA,1901,25017,
2700,Democratic,NEWBURY,MA,1901,25017,
250,Republican,SUMMIT,NJ,1901,25017,
1000,Democratic,LYNN,MA,1902,25017,
1000,Democratic,LYNN,MA,1905,25017,
400,Republican,LYNN,MA,1905,25017,
250,Democratic,SAUGUS,MA,1906,25017,
1000,Democratic,SAUGUS,MA,1906,25017,
400,Republican,SAUGUS,MA,1906,25017,
500,Democratic,SWAMPSCOTT,MA,1907,25017,
250,Democratic,SWAMPSCOTT,MA,1907,25017,
-5400,Democratic,SWAMPSCOTT,MA,1907,25017,
-2700,Democratic,SWAMPSCOTT,MA,1907,25017,
2700,Democratic,SWAMPSCOTT,MA,1907,25017,
10800,Democratic,SWAMPSCOTT,MA,1907,25017,
-2700,Democratic,SWAMPSCOTT,MA,1907,25017,
2700,Democratic,SWAMPSCOTT,MA,1907,25017,
5400,Democratic,SWAMPSCOTT,MA,1907,25017,
1000,Democratic,SWAMPSCOTT,MA,1907,25017,
1000,Democratic,SWAMPSCOTT,MA,1907,25017,
250,Republican,SWAMPSCOTT,MA,1907,25017,
1000,Democratic,SWAMPSCOTT,MA,1907,25017,
400,Republican,SWAMPSCOTT,MA,1907,25017,
1000,Democratic,NAHANT,MA,1908,25017,
-400,Democratic,NAHANT,MA,1908,25017,
-400,Democratic,NAHANT,MA,1908,25017,
1000,Democratic,BEVERLY,MA,1915,25017,
1000,Democratic,BEVERLY,MA,1915,25017,
1000,Democratic,BEVERLY,MA,1915,25017,
1000,Democratic,BEVERLY,MA,1915,25017,
250,Democratic,BEVERLY,MA,1915,25017,
500,Republican,BEVERLY,MA,1915,25017,
1000,,BOXFORD,MA,1921,25017,
-25,Democratic,BOXFORD,MA,1921,25017,
1000,Independent,BOXFORD,MA,1921,25017,
500,Democratic,BOXFORD,MA,1921,25017,
250,Democratic,BOXFORD,MA,1921,25017,
1000,Democratic,DANVERS,MA,1923,25017,
1000,,GLOUCESTER,MA,1930,25017,
250,Democratic,GLOUCESTER,MA,1930,25017,
1000,Democratic,GLOUCESTER,MA,1930,25017,
2500,Democratic,GLOUCESTER,MA,1930,25017,
500,Democratic,GLOUCESTER,MA,1930,25017,
1000,Republican,GLOUCESTER,MA,1930,25017,
250,Democratic,GLOUCESTER,MA,1930,25017,
1000,Democratic,GLOUCESTER,MA,1930,25017,
250,Democratic,GLOUCESTER,MA,1930,25017,
2600,Republican,LYNNFIELD,MA,1940,25017,
2600,Republican,LYNNFIELD,MA,1940,25017,
2000,Democratic,MANCHESTER,MA,1944,25017,
250,Democratic,MANCHESTER,MA,1944,25017,
-2700,Democratic,MANCHESTER,MA,1944,25017,
2700,Democratic,MANCHESTER,MA,1944,25017,
5400,Democratic,MANCHESTER,MA,1944,25017,
-2700,Democratic,MANCHESTER,MA,1944,25017,
2700,Democratic,MANCHESTER,MA,1944,25017,
5400,Democratic,MANCHESTER,MA,1944,25017,
1000,Democratic,MANCHESTER,MA,1944,25017,
2700,Democratic,MANCHESTER,MA,1944,25017,
2700,Democratic,MANCHESTER,MA,1944,25017,
1000,Democratic,MARBLEHEAD,MA,1945,25017,
250,Democratic,MARBLEHEAD,MA,1945,25017,
250,Democratic,MARBLEHEAD,MA,1945,25017,
250,Democratic,MARBLEHEAD,MA,1945,25017,
-2700,Democratic,MARBLEHEAD,MA,1945,25017,
2700,Democratic,MARBLEHEAD,MA,1945,25017,
5000,Democratic,MARBLEHEAD,MA,1945,25017,
5400,Democratic,MARBLEHEAD,MA,1945,25017,
-2700,Democratic,MARBLEHEAD,MA,1945,25017,
2700,Democratic,MARBLEHEAD,MA,1945,25017,
250,Democratic,MARBLEHEAD,MA,1945,25017,
1000,Democratic,MARBLEHEAD,MA,1945,25017,
1000,Democratic,MARBLEHEAD,MA,1945,25017,
1000,Democratic,MARBLEHEAD,MA,1945,25017,
1000,Democratic,MARBLEHEAD,MA,1945,25017,
-5200,Democratic,MARBLEHEAD,MA,1945,25017,
2700,Democratic,MARBLEHEAD,MA,1945,25017,
500,Democratic,MARBLEHEAD,MA,1945,25017,
1000,Democratic,MARBLEHEAD,MA,1945,25017,
-5200,Democratic,MARBLEHEAD,MA,1945,25017,
1000,Democratic,MARBLEHEAD,MA,1945,25017,
750,Democratic,MARBLEHEAD,MA,1945,25017,
5200,Democratic,MARBLEHEAD,MA,1945,25017,
250,Democratic,MARBLEHEAD,MA,1945,25017,
500,Republican,MARBLEHEAD,MA,1945,25017,
250,,MARBLEHEAD,MA,1945,25017,
1000,Democratic,MARBLEHEAD,MA,1945,25017,
2700,,MARBLEHEAD,MA,1945,25017,
2700,,MARBLEHEAD,MA,1945,25017,
1000,Republican,MARBLEHEAD,MA,1945,25017,
400,Republican,MARBLEHEAD,MA,1945,25017,
1000,Democratic,NEWBURYPORT,MA,1950,25017,
1000,Democratic,NEWBURYPORT,MA,1950,25017,
500,Republican,NEWBURYPORT,MA,1950,25017,
1500,Republican,SALISBURY,MA,1952,25009,
250,Republican,SALISBURY,MA,1952,25009,
500,Democratic,PEABODY,MA,1960,25009,
500,Democratic,PEABODY,MA,1960,25009,
500,Democratic,PEABODY,MA,1960,25009,
250,Democratic,ROCKPORT,MA,1966,25009,
250,Democratic,ROCKPORT,MA,1966,25009,
1000,Democratic,ROWLEY,MA,1969,25009,
1000,Democratic,ROWLEY,MA,1969,25009,
1000,Democratic,ROWLEY,MA,1969,25009,
200,,ROWLEY,MA,1969,25009,
500,Democratic,SALEM,MA,1970,25009,
250,Democratic,SALEM,MA,1970,25009,
2600,Democratic,SALEM,MA,1970,25009,
2600,Democratic,SALEM,MA,1970,25009,
2500,Democratic,SALEM,MA,1970,25009,
2700,Democratic,SALEM,MA,1970,25009,
250,Democratic,SALEM,MA,1970,25009,
250,,SALEM,MA,1970,25009,
200,Democratic,SOUTH HAMILTON,MA,1982,25009,
200,Democratic,SOUTH HAMILTON,MA,1982,25009,
1000,Democratic,SOUTH HAMILTON,MA,1982,25009,
700,Democratic,SOUTH HAMILTON,MA,1982,25009,
250,Republican,SOUTH HAMILTON,MA,1982,25009,
2500,Democratic,SOUTH HAMILTON,MA,1982,25009,
500,Democratic,SOUTH HAMILTON,MA,1982,25009,
1000,Democratic,TOPSFIELD,MA,1983,25009,
250,Republican,TOPSFIELD,MA,1983,25009,
500,Democratic,WENHAM,MA,1984,25009,
1330,Republican,WEST NEWBURY,MA,1985,25009,
2000,Republican,WEST NEWBURY,MA,1985,25009,
1000,Democratic,WEST NEWBURY,MA,1985,25009,
500,Republican,WASHINGTON,DC,2007,25009,
500,Democratic,CANTON,MA,2021,25009,
2600,Republican,CANTON,MA,2021,25009,
1000,Independent,CANTON,MA,2021,25009,
501,Democratic,CANTON,MA,2021,25009,
500,Democratic,COHASSET,MA,2025,25009,
1000,Democratic,COHASSET,MA,2025,25009,
2500,Democratic,COHASSET,MA,2025,25009,
1000,Democratic,COHASSET,MA,2025,25009,
500,,DEDHAM,MA,2026,25009,
500,,DEDHAM,MA,2026,25009,
1000,Democratic,DEDHAM,MA,2026,25009,
250,Republican,DEDHAM,MA,2026,25009,
250,Democratic,DEDHAM,MA,2026,25009,
1000,Democratic,DOVER,MA,2030,25009,
1000,,DOVER,MA,2030,25009,
2700,Democratic,DOVER,MA,2030,25009,
300,Democratic,DOVER,MA,2030,25009,
1000,Republican,DOVER,MA,2030,25009,
500,Republican,DOVER,MA,2030,25009,
1000,Democratic,DOVER,MA,2030,25009,
2600,Republican,DOVER,MA,2030,25009,
2600,Republican,DOVER,MA,2030,25009,
2600,Democratic,DOVER,MA,2030,25009,
1000,Republican,DOVER,MA,2030,25009,
250,Democratic,FOXBORO,MA,2035,25009,
2000,Democratic,HINGHAM,MA,2043,25009,
1000,Republican,HINGHAM,MA,2043,25009,
1000,Democratic,HINGHAM,MA,2043,25009,
500,Republican,HINGHAM,MA,2043,25009,
1000,Republican,HINGHAM,MA,2043,25009,
2700,Republican,HINGHAM,MA,2043,25009,
2700,Republican,HINGHAM,MA,2043,25009,
2700,Republican,HINGHAM,MA,2043,25009,
2700,Republican,HINGHAM,MA,2043,25009,
450,Republican,HINGHAM,MA,2043,25009,
250,Democratic,HINGHAM,MA,2043,25009,
1900,Republican,HINGHAM,MA,2043,25009,
700,Republican,HINGHAM,MA,2043,25009,
500,Independent,HINGHAM,MA,2043,25009,
2700,Democratic,HINGHAM,MA,2043,25009,
2700,Democratic,HINGHAM,MA,2043,25009,
500,Republican,HINGHAM,MA,2043,25009,
1000,Republican,HINGHAM,MA,2043,25009,
250,Democratic,HINGHAM,MA,2043,25009,
2700,Democratic,HINGHAM,MA,2043,25009,
2300,Democratic,HINGHAM,MA,2043,25009,
2700,Democratic,HINGHAM,MA,2043,25009,
2700,Democratic,HINGHAM,MA,2043,25009,
1000,,HINGHAM,MA,2043,25009,
250,Democratic,HINGHAM,MA,2043,25009,
1000,,HINGHAM,MA,2043,25009,
1000,Republican,HINGHAM,MA,2043,25009,
300,Republican,HINGHAM,MA,2043,25009,
250,Republican,MARSHFIELD,MA,2050,25023,
1000,Republican,MEDFIELD,MA,2052,25023,
250,Democratic,MEDFIELD,MA,2052,25023,
250,Democratic,MEDFIELD,MA,2052,25023,
250,,MEDFIELD,MA,2052,25023,
1000,,MEDFIELD,MA,2052,25023,
250,,MEDFIELD,MA,2052,25023,
500,Democratic,MEDFIELD,MA,2052,25023,
250,Democratic,NORFOLK,MA,2056,25023,
500,Republican,NORWELL,MA,2061,25023,
2600,Republican,NORWELL,MA,2061,25023,
1000,Democratic,NORWELL,MA,2061,25023,
500,Republican,NORWELL,MA,2061,25023,
400,Republican,NORWELL,MA,2061,25023,
500,,NORWOOD,MA,2062,25023,
250,Democratic,SCITUATE,MA,2066,25023,
250,Democratic,SCITUATE,MA,2066,25023,
500,Republican,SCITUATE,MA,2066,25023,
250,Republican,SCIATUATE,MA,2066,25023,
1000,Democratic,SHARON,MA,2067,25023,
1000,Independent,SHARON,MA,2067,25023,
250,Democratic,SHARON,MA,2067,25023,
500,,SHARON,MA,2067,25023,
1000,Democratic,WALPOLE,MA,2081,25021,X
250,Democratic,WALPOLE,MA,2081,25021,
1000,Democratic,WALPOLE,MA,2081,25021,
500,Democratic,WALPOLE,MA,2081,25021,
250,Democratic,WALPOLE,MA,2081,25021,
250,Republican,WALPOLE,MA,2081,25021,
2600,Democratic,WALPOLE,MA,2081,25021,
2600,Democratic,WALPOLE,MA,2081,25021,
2700,Democratic,WESTWOOD,MA,2090,25021,
1000,,WESTWOOD,MA,2090,25021,
250,Democratic,WESTWOOD,MA,2090,25021,
500,Democratic,BOSTON,MA,2108,25021,
1250,Democratic,BOSTON,MA,2108,25021,
1450,Democratic,BOSTON,MA,2108,25021,
1000,,BOSTON,MA,2108,25021,
250,Democratic,BOSTON,MA,2108,25021,
-2700,Democratic,BOSTON,MA,2108,25021,
2700,Democratic,BOSTON,MA,2108,25021,
5400,Democratic,BOSTON,MA,2108,25021,
2000,Republican,BOSTON,MA,2108,25021,
2500,Republican,BOSTON,MA,2108,25021,
1000,Republican,BOSTON,MA,2108,25021,
2700,Democratic,BOSTON,MA,2108,25021,
2600,Democratic,BOSTON,MA,2108,25021,
500,Democratic,BOSTON,MA,2108,25021,
500,Independent,BOSTON,MA,2108,25021,
2600,Democratic,BOSTON,MA,2108,25021,
2700,Democratic,BOSTON,MA,2108,25021,
-2700,Democratic,BOSTON,MA,2108,25021,
2700,Democratic,BOSTON,MA,2108,25021,
-2700,Democratic,BOSTON,MA,2108,25021,
2700,Democratic,BOSTON,MA,2108,25021,
5400,Democratic,BOSTON,MA,2108,25021,
5400,Democratic,BOSTON,MA,2108,25021,
1000,Democratic,BOSTON,MA,2108,25021,
500,Democratic,BOSTON,MA,2108,25021,
1500,,BOSTON,MA,2108,25021,
1000,,BOSTON,MA,2108,25021,
1200,,BOSTON,MA,2108,25021,
1000,,BOSTON,MA,2108,25021,
1000,,BOSTON,MA,2108,25021,
2700,Democratic,BOSTON,MA,2108,25021,
1000,Democratic,BOSTON,MA,2108,25021,
250,Democratic,BOSTON,MA,2108,25021,
1000,Democratic,BOSTON,MA,2108,25021,
2400,Democratic,BOSTON,MA,2108,25021,
-2300,Democratic,BOSTON,MA,2108,25021,
2300,Democratic,BOSTON,MA,2108,25021,
1000,Democratic,BOSTON,MA,2108,25021,
1000,Democratic,BOSTON,MA,2108,25021,
1000,Democratic,BOSTON,MA,2108,25021,
2600,Democratic,BOSTON,MA,2108,25021,
1000,Democratic,BOSTON,MA,2108,25021,
250,Democratic,BOSTON,MA,2108,25021,
500,Democratic,BOSTON,MA,2108,25021,
2500,Democratic,BOSTON,MA,2108,25021,
1000,Republican,BOSTON,MA,2108,25021,
2700,Democratic,BOSTON,MA,2108,25021,
200,Democratic,BOSTON,MA,2108,25021,
2700,Democratic,BOSTON,MA,2108,25021,
2500,Democratic,BOSTON,MA,2108,25021,
500,Democratic,BOSTON,MA,2108,25021,
500,Democratic,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
2600,Democratic,BOSTON,MA,2109,25021,
500,Democratic,BOSTON,MA,2109,25021,
-1000,Democratic,BOSTON,MA,2109,25021,
-1000,Democratic,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
2700,Democratic,BOSTON,MA,2109,25021,
1000,,BOSTON,MA,2109,25021,
250,Democratic,BOSTON,MA,2109,25021,
5200,Democratic,BOSTON,MA,2109,25021,
-2500,Democratic,BOSTON,MA,2109,25021,
2500,Democratic,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
500,Republican,BOSTON,MA,2109,25021,
500,Republican,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
-1000,Republican,BOSTON,MA,2109,25021,
2500,Democratic,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,,BOSTON,MA,2109,25021,
-1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1500,Republican,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
2000,Republican,BOSTON,MA,2109,25021,
449,Democratic,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1500,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
3500,Republican,BOSTON,MA,2109,25021,
2000,Republican,BOSTON,MA,2109,25021,
2500,Democratic,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
2500,Democratic,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
5000,Republican,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
2500,Democratic,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
1000,Democratic,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
2500,Republican,BOSTON,MA,2109,25021,
1000,Republican,BOSTON,MA,2109,25021,
500,Democratic,BOSTON,MA,2110,25021,
2500,,BOSTON,MA,2110,25021,
500,Democratic,BOSTON,MA,2110,25021,
500,Democratic,BOSTON,MA,2110,25021,
2500,Republican,BOSTON,MA,2110,25021,
290,Democratic,BOSTON,MA,2110,25021,
269,Democratic,BOSTON,MA,2110,25021,
250,Democratic,BOSTON,MA,2110,25021,
500,Independent,BOSTON,MA,2110,25021,
2500,,BOSTON,MA,2110,25021,
2600,Democratic,BOSTON,MA,2110,25021,
500,Democratic,BOSTON,MA,2110,25021,
1000,Republican,BOSTON,MA,2110,25021,
500,Democratic,BOSTON,MA,2110,25021,
2700,Democratic,BOSTON,MA,2110,25021,
2500,Democratic,BOSTON,MA,2110,25021,
2500,Democratic,BOSTON,MA,2110,25021,
2500,Democratic,BOSTON,MA,2110,25021,
2300,Democratic,BOSTON,MA,2110,25021,
2500,Democratic,BOSTON,MA,2110,25021,
2700,Democratic,BOSTON,MA,2110,25021,
500,Democratic,BOSTON,MA,2110,25021,
2500,Democratic,BOSTON,MA,2110,25021,
500,Democratic,BOSTON,MA,2110,25021,
1500,Democratic,BOSTON,MA,2110,25021,
1000,Republican,BOSTON,MA,2110,25021,
1000,Republican,BOSTON,MA,2111,25021,
1000,Democratic,BOSTON,MA,2111,25021,
500,Democratic,BOSTON,MA,2111,25021,
2700,Republican,BOSTON,MA,2111,25021,
2700,Republican,BOSTON,MA,2111,25021,
500,Democratic,BOSTON,MA,2111,25021,
250,Democratic,BOSTON,MA,2113,25021,
500,Republican,BOSTON,MA,2113,25021,
500,Democratic,BOSTON,MA,2113,25021,
500,Democratic,BOSTON,MA,2113,25021,
-250,Republican,BOSTON,MA,2113,25021,
250,Democratic,BOSTON,MA,2113,25021,
-2700,Democratic,BOSTON,MA,2114,25021,
2700,Democratic,BOSTON,MA,2114,25021,
5400,Democratic,BOSTON,MA,2114,25021,
-2700,Democratic,BOSTON,MA,2114,25021,
2700,Democratic,BOSTON,MA,2114,25021,
5400,Democratic,BOSTON,MA,2114,25021,
1000,Republican,BOSTON,MA,2114,25021,
2700,Democratic,BOSTON,MA,2114,25021,
2700,Democratic,BOSTON,MA,2114,25021,
2700,Democratic,BOSTON,MA,2114,25021,
2700,Democratic,BOSTON,MA,2114,25021,
500,Democratic,BOSTON,MA,2114,25021,
2500,Democratic,BOSTON,MA,2114,25021,
250,,BOSTON,MA,2114,25021,
2200,Republican,BOSTON,MA,2114,25021,
500,Republican,BOSTON,MA,2114,25021,
250,Democratic,BOSTON,MA,2114,25021,
500,Democratic,NORTH ANDOVER,MA,2114,25021,
2700,Democratic,BOSTON,MA,2114,25021,
2500,Democratic,BOSTON,MA,2114,25021,
1000,Democratic,BOSTON,MA,2114,25021,
500,Republican,BOSTON,MA,2114,25021,
250,Democratic,BOSTON,MA,2115,25021,
1000,Democratic,BOSTON,MA,2115,25021,
500,Democratic,BOSTON,MA,2115,25021,
1080,Republican,BOSTON,MA,2115,25021,
2700,Democratic,BOSTON,MA,2116,25021,
1450,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
500,Democratic,BOSTON,MA,2116,25021,
550,Democratic,BOSTON,MA,2116,25021,
1000,,BOSTON,MA,2116,25021,
2500,,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
500,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
1000,Democratic,BOSTON,MA,2116,25021,
200,,BOSTON,MA,2116,25021,
2600,Republican,BOSTON,MA,2116,25021,
2600,Republican,BOSTON,MA,2116,25021,
2600,Republican,BOSTON,MA,2116,25021,
2600,Republican,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2600,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
500,Democratic,BOSTON,MA,2116,25021,
2700,Independent,BOSTON,MA,2116,25021,
500,Democratic,BOSTON,MA,2116,25021,
2500,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
1000,Democratic,BOSTON,MA,2116,25021,
2500,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
1000,,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
2700,Democratic,BOSTON,MA,2116,25021,
1000,Republican,BOSTON,MA,2116,25021,
300,Democratic,BOSTON,MA,2116,25021,
5200,Democratic,BOSTON,MA,2116,25021,
-2500,Democratic,BOSTON,MA,2116,25021,
2500,Democratic,BOSTON,MA,2116,25021,
500,Democratic,BOSTON,MA,2116,25021,
1000,Democratic,BOSTON,MA,2116,25021,
250,Democratic,BOSTON,MA,2116,25021,
1000,Republican,BOSTON,MA,2116,25021,
400,Republican,BOSTON,MA,2116,25021,
400,Republican,BOSTON,MA,2116,25021,
400,Republican,BOSTON,MA,2116,25021,
2500,,BOSTON,MA,2117,25021,
-2500,Republican,BOSTON,MA,2117,25021,
5000,,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
1500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
1000,Democratic,BOSTON,MA,2117,25021,
2000,Democratic,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
1500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
2600,Democratic,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
5000,Democratic,BOSTON,MA,2117,25021,
-2500,Republican,BOSTON,MA,2117,25021,
1080,Republican,BOSTON,MA,2117,25021,
1560,Republican,BOSTON,MA,2117,25021,
600,Republican,BOSTON,MA,2117,25021,
3000,Republican,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
3500,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
1000,Democratic,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
5000,Democratic,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
500,Republican,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
2000,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
1500,Democratic,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
2500,,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
1000,Democratic,BOSTON,MA,2117,25021,
1500,Democratic,BOSTON,MA,2117,25021,
1000,Democratic,BOSTON,MA,2117,25021,
2000,Democratic,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
1000,Democratic,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
1000,Democratic,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
5000,Republican,BOSTON,MA,2117,25021,
1500,Democratic,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
2500,Democratic,BOSTON,MA,2117,25021,
1000,Democratic,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
1000,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2500,Republican,BOSTON,MA,2117,25021,
2000,Democratic,BOSTON,MA,2117,25021,
2700,Democratic,BOSTON,MA,2118,25021,
250,Democratic,BOSTON,MA,2118,25021,
500,,BOSTON,MA,2118,25021,
1000,Republican,BOSTON,MA,2118,25021,
1000,Democratic,BOSTON,MA,2118,25021,
250,Democratic,BOSTON,MA,2118,25021,
500,Democratic,BOSTON,MA,2118,25021,
300,Democratic,BOSTON,MA,2118,25021,
500,Democratic,BOSTON,MA,2118,25021,
2700,Democratic,BOSTON,MA,2118,25021,
2700,Democratic,BOSTON,MA,2118,25021,
1250,Democratic,BOSTON,MA,2118,25021,
1000,Democratic,BOSTON,MA,2118,25021,
1000,,BOSTON,MA,2118,25021,
2700,Democratic,BOSTON,MA,2118,25021,
2500,Democratic,BOSTON,MA,2118,25021,
1000,Democratic,BOSTON,MA,2118,25021,
250,Democratic,BOSTON,MA,2118,25021,
